voter_id,dim1,dim2,dim3,příjmení,jméno,kandidátka,klub
6520,1.0474366513586382,0.1183172321624085,0.0066428320453037,Růžička,Pavel,ANO2011,ANO
6463,1.0282963950361963,0.1188677235088962,-0.0289229401743754,Juchelka,Aleš,ANO2011,ANO
6736,1.085163151508833,0.1045199516012981,-0.0677798103498345,Kukla,Martin,ANO2011,ANO
6458,1.0829640936882656,0.0721430256130529,-0.0687374845059279,Jáč,Ivan,ANO2011,ANO
6457,1.0895849472748975,0.074749263726573,-0.0200684669327063,Fialová,Eva,ANO2011,ANO
6738,1.0809506927984538,0.0885235742195639,-0.0589161926895597,Lang,Hubert,ANO2011,ANO
6451,1.0052218788143847,0.2118332857651937,0.0671676721853154,Fridrich,Stanislav,ANO2011,ANO
6448,1.0471481134474228,0.095822853534108,-0.0647195661142279,Feranec,Milan,ANO2011,ANO
6447,1.0827031918580434,0.1039499130732728,-0.0614050256540533,Farhan,Kamal,ANO2011,ANO
6441,0.8981255466018228,0.2583978545260914,0.021880111259136,Bžoch,Jaroslav,ANO2011,ANO
6468,1.06827098850899,0.0889113943139566,-0.0414214647967077,Malá,Taťána,ANO2011,ANO
6743,1.0799636538359092,0.0708202338786158,-0.076270684783206,Stržínek,Robert,ANO2011,ANO
6749,1.0686241788904058,0.1036904272498606,0.0053514538828649,Fischerová,Romana,ANO2011,ANO
6431,1.0763788510161552,0.0943555043772634,-0.0503756584616473,Dražilová,Lenka,ANO2011,ANO
6430,1.077119785781745,0.0880895689801821,-0.0673079814866138,Dostálová,Klára,ANO2011,ANO
6428,0.993354774838766,0.2040985652809069,0.0400471803442594,Babišová,Andrea,ANO2011,ANO
6409,1.0691201925661644,0.1031753502053281,-0.0785865775472964,Petrtýl,František,ANO2011,ANO
6534,1.0754960948056511,0.0843948731559437,-0.0774250825812721,Mašek,Jiří,ANO2011,ANO
6254,1.082068765339432,0.0952324533119717,-0.0734274243936499,Adámková,Věra,ANO2011,ANO
6246,1.028026554441834,0.0871115673937198,-0.0736346108404271,Kott,Josef,ANO2011,ANO
6240,0.9975421599491396,0.1964875604695132,0.1021292829363141,Tureček,Karel,ANO2011,ANO
6437,1.0142766880111185,0.1896522975500719,0.0869736716111198,Bělica,Josef,ANO2011,ANO
6732,1.052499404349716,0.1008092898376929,-0.0639277515754839,Mádlová,Ivana,ANO2011,ANO
6471,1.069739796313579,0.0823741822370252,-0.0692834734426546,Mračková Vildumetzová,Jana,ANO2011,ANO
6731,0.8340279293147914,-0.0183991752708484,-0.5626128374897328,Wenzl,Milan,ANO2011,ANO
6533,1.0311124805010543,0.0930912110224461,-0.0075512240090854,Novák,Marek,ANO2011,ANO
6527,1.0322672546363822,0.1000292397482282,-0.0350712025910795,Pražák,David,ANO2011,ANO
